point_dir,route_kind,artifact_role,artifact_path,expected_size_bytes,actual_size_bytes,expected_sha256,actual_sha256,integrity_status
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p001_T0_HG0C_50RH_h2o,h2o,runtime_config_snapshot.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p001_T0_HG0C_50RH_h2o\runtime_config_snapshot.json,37147,37147,e6847f2be6af9364e0bc009320c2480143f66eba51b23d1eb12ec7b290ed584c,e6847f2be6af9364e0bc009320c2480143f66eba51b23d1eb12ec7b290ed584c,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p001_T0_HG0C_50RH_h2o,h2o,samples_machine_readable.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p001_T0_HG0C_50RH_h2o\samples_machine_readable.csv,51911,51911,04122ff7cc6c197bdfe18c0584790f553968ecb1d4f3f863b36ee8d76037b919,04122ff7cc6c197bdfe18c0584790f553968ecb1d4f3f863b36ee8d76037b919,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p002_T10_HG10C_30RH_h2o,h2o,formal_h2o_open_flow_sidecar_metadata.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p002_T10_HG10C_30RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2083,2083,6afc0adf80a8f4ff31b0b5922c80604ec0956a13387614a040738842a5df0f19,6afc0adf80a8f4ff31b0b5922c80604ec0956a13387614a040738842a5df0f19,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p002_T10_HG10C_30RH_h2o,h2o,frame_quality_summary.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p002_T10_HG10C_30RH_h2o\frame_quality_summary.csv,179,179,36c12445c9582ff545c4f1342bd4fdb6b9ae7af1cb2ebc3d93e55dc296e19b76,36c12445c9582ff545c4f1342bd4fdb6b9ae7af1cb2ebc3d93e55dc296e19b76,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p002_T10_HG10C_30RH_h2o,h2o,runtime_config_snapshot.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p002_T10_HG10C_30RH_h2o\runtime_config_snapshot.json,37147,37147,e6847f2be6af9364e0bc009320c2480143f66eba51b23d1eb12ec7b290ed584c,e6847f2be6af9364e0bc009320c2480143f66eba51b23d1eb12ec7b290ed584c,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p002_T10_HG10C_30RH_h2o,h2o,samples_machine_readable.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p002_T10_HG10C_30RH_h2o\samples_machine_readable.csv,52109,52109,1603e8e72f738cb1d1257fb3432f07329424bc94f464d898c7234d367bcced16,1603e8e72f738cb1d1257fb3432f07329424bc94f464d898c7234d367bcced16,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p003_T10_HG10C_50RH_h2o,h2o,formal_h2o_open_flow_sidecar_metadata.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p003_T10_HG10C_50RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2083,2083,cf110ac584cf15bc698c245b3ce2953010d20be9216a865c1997f07186ff44f5,cf110ac584cf15bc698c245b3ce2953010d20be9216a865c1997f07186ff44f5,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p003_T10_HG10C_50RH_h2o,h2o,frame_quality_summary.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p003_T10_HG10C_50RH_h2o\frame_quality_summary.csv,176,176,91e15dc74a4a62641a50ff947a1b1f64b57f043a0a4cf6570c2229f264c3f5cd,91e15dc74a4a62641a50ff947a1b1f64b57f043a0a4cf6570c2229f264c3f5cd,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p003_T10_HG10C_50RH_h2o,h2o,runtime_config_snapshot.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p003_T10_HG10C_50RH_h2o\runtime_config_snapshot.json,37147,37147,e6847f2be6af9364e0bc009320c2480143f66eba51b23d1eb12ec7b290ed584c,e6847f2be6af9364e0bc009320c2480143f66eba51b23d1eb12ec7b290ed584c,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p003_T10_HG10C_50RH_h2o,h2o,samples_machine_readable.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p003_T10_HG10C_50RH_h2o\samples_machine_readable.csv,43172,43172,fe8291b1727b80f45435c5882f7faed18b190cc80e30fb4d483d663fbf77c5f6,fe8291b1727b80f45435c5882f7faed18b190cc80e30fb4d483d663fbf77c5f6,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p004_T10_HG10C_70RH_h2o,h2o,formal_h2o_open_flow_sidecar_metadata.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p004_T10_HG10C_70RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2083,2083,19663c34e96017fdea8a1080770dd474600b6e654ea9ccfe6dbbe347c0cd0da5,19663c34e96017fdea8a1080770dd474600b6e654ea9ccfe6dbbe347c0cd0da5,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p004_T10_HG10C_70RH_h2o,h2o,frame_quality_summary.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p004_T10_HG10C_70RH_h2o\frame_quality_summary.csv,179,179,c09c746ea2441edd195362ae6229ba088b8a018d8ca9374bdf1cc86b735ef062,c09c746ea2441edd195362ae6229ba088b8a018d8ca9374bdf1cc86b735ef062,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p004_T10_HG10C_70RH_h2o,h2o,runtime_config_snapshot.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p004_T10_HG10C_70RH_h2o\runtime_config_snapshot.json,37147,37147,e6847f2be6af9364e0bc009320c2480143f66eba51b23d1eb12ec7b290ed584c,e6847f2be6af9364e0bc009320c2480143f66eba51b23d1eb12ec7b290ed584c,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p004_T10_HG10C_70RH_h2o,h2o,samples_machine_readable.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p004_T10_HG10C_70RH_h2o\samples_machine_readable.csv,52091,52091,8457a774dab0709e0d3c66997e4d7951b3e28e7868f97e9e05f9a87541c48404,8457a774dab0709e0d3c66997e4d7951b3e28e7868f97e9e05f9a87541c48404,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p005_T20_HG20C_30RH_h2o,h2o,formal_h2o_open_flow_sidecar_metadata.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p005_T20_HG20C_30RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2083,2083,ccb522ca1106b3c7923cae0ad98612dadd5930b201421326787b2721065ad412,ccb522ca1106b3c7923cae0ad98612dadd5930b201421326787b2721065ad412,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p005_T20_HG20C_30RH_h2o,h2o,frame_quality_summary.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p005_T20_HG20C_30RH_h2o\frame_quality_summary.csv,179,179,2987fd6001121bee652ce8d07055b7fbff9392954803bca07448d6e36c32395f,2987fd6001121bee652ce8d07055b7fbff9392954803bca07448d6e36c32395f,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p005_T20_HG20C_30RH_h2o,h2o,runtime_config_snapshot.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p005_T20_HG20C_30RH_h2o\runtime_config_snapshot.json,37147,37147,e6847f2be6af9364e0bc009320c2480143f66eba51b23d1eb12ec7b290ed584c,e6847f2be6af9364e0bc009320c2480143f66eba51b23d1eb12ec7b290ed584c,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p005_T20_HG20C_30RH_h2o,h2o,samples_machine_readable.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p005_T20_HG20C_30RH_h2o\samples_machine_readable.csv,52207,52207,6b4453c82f9fec682ecbe6794e8862c45c6feb7daa630c10957586a3eaddca6d,6b4453c82f9fec682ecbe6794e8862c45c6feb7daa630c10957586a3eaddca6d,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p006_T20_HG20C_50RH_h2o,h2o,formal_h2o_open_flow_sidecar_metadata.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p006_T20_HG20C_50RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2084,2084,7d0dab5dedc3751d0a58511f0397a3e00bff1428bed275bac00d97773003b3c2,7d0dab5dedc3751d0a58511f0397a3e00bff1428bed275bac00d97773003b3c2,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p006_T20_HG20C_50RH_h2o,h2o,frame_quality_summary.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p006_T20_HG20C_50RH_h2o\frame_quality_summary.csv,179,179,a555f719df6bc333a33efeae58579fb469b9104b83d4ec4dd10107eddd4ed9d0,a555f719df6bc333a33efeae58579fb469b9104b83d4ec4dd10107eddd4ed9d0,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p006_T20_HG20C_50RH_h2o,h2o,runtime_config_snapshot.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p006_T20_HG20C_50RH_h2o\runtime_config_snapshot.json,37147,37147,e6847f2be6af9364e0bc009320c2480143f66eba51b23d1eb12ec7b290ed584c,e6847f2be6af9364e0bc009320c2480143f66eba51b23d1eb12ec7b290ed584c,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p006_T20_HG20C_50RH_h2o,h2o,samples_machine_readable.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p006_T20_HG20C_50RH_h2o\samples_machine_readable.csv,52244,52244,10b501e71f31071b5d30d5141e612d07dac6afba3ffabddf0b1245f50eecea12,10b501e71f31071b5d30d5141e612d07dac6afba3ffabddf0b1245f50eecea12,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p007_T20_HG20C_70RH_h2o,h2o,formal_h2o_open_flow_sidecar_metadata.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p007_T20_HG20C_70RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2085,2085,ebb9e125e38752dfa4312dc7ee66e0b090d687b31aceb0b5e3678fffc7c8b8dc,ebb9e125e38752dfa4312dc7ee66e0b090d687b31aceb0b5e3678fffc7c8b8dc,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p007_T20_HG20C_70RH_h2o,h2o,frame_quality_summary.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p007_T20_HG20C_70RH_h2o\frame_quality_summary.csv,179,179,16ca0f8761c5a5dc0db318557dfa8cdc9cdca9d2b523e2870af5ed04c12a31ea,16ca0f8761c5a5dc0db318557dfa8cdc9cdca9d2b523e2870af5ed04c12a31ea,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p007_T20_HG20C_70RH_h2o,h2o,runtime_config_snapshot.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p007_T20_HG20C_70RH_h2o\runtime_config_snapshot.json,37147,37147,e6847f2be6af9364e0bc009320c2480143f66eba51b23d1eb12ec7b290ed584c,e6847f2be6af9364e0bc009320c2480143f66eba51b23d1eb12ec7b290ed584c,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p007_T20_HG20C_70RH_h2o,h2o,samples_machine_readable.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p007_T20_HG20C_70RH_h2o\samples_machine_readable.csv,52323,52323,935e1d2f8e444f6129b01e2f6bbac5fa73b2ea433f38aa83e7b67e7728837065,935e1d2f8e444f6129b01e2f6bbac5fa73b2ea433f38aa83e7b67e7728837065,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p008_T30_HG20C_30RH_h2o,h2o,formal_h2o_open_flow_sidecar_metadata.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p008_T30_HG20C_30RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2083,2083,089dba7cbf0fd92b8cff6ca1f72e2163482c4812f80c9a95e02f3770ad85b8ce,089dba7cbf0fd92b8cff6ca1f72e2163482c4812f80c9a95e02f3770ad85b8ce,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p008_T30_HG20C_30RH_h2o,h2o,frame_quality_summary.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p008_T30_HG20C_30RH_h2o\frame_quality_summary.csv,179,179,2987fd6001121bee652ce8d07055b7fbff9392954803bca07448d6e36c32395f,2987fd6001121bee652ce8d07055b7fbff9392954803bca07448d6e36c32395f,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p008_T30_HG20C_30RH_h2o,h2o,runtime_config_snapshot.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p008_T30_HG20C_30RH_h2o\runtime_config_snapshot.json,37147,37147,e6847f2be6af9364e0bc009320c2480143f66eba51b23d1eb12ec7b290ed584c,e6847f2be6af9364e0bc009320c2480143f66eba51b23d1eb12ec7b290ed584c,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p008_T30_HG20C_30RH_h2o,h2o,samples_machine_readable.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p008_T30_HG20C_30RH_h2o\samples_machine_readable.csv,52295,52295,3a7a81437d7a6090e8a9bb8e2c2a7bade743c735c2bd1e594a026cfb0ee51cd6,3a7a81437d7a6090e8a9bb8e2c2a7bade743c735c2bd1e594a026cfb0ee51cd6,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p009_T30_HG20C_50RH_h2o,h2o,formal_h2o_open_flow_sidecar_metadata.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p009_T30_HG20C_50RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2084,2084,261597259d49b962c998a2b9576071fa5edc516025cf478afb86f14976dafac3,261597259d49b962c998a2b9576071fa5edc516025cf478afb86f14976dafac3,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p009_T30_HG20C_50RH_h2o,h2o,frame_quality_summary.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p009_T30_HG20C_50RH_h2o\frame_quality_summary.csv,179,179,a555f719df6bc333a33efeae58579fb469b9104b83d4ec4dd10107eddd4ed9d0,a555f719df6bc333a33efeae58579fb469b9104b83d4ec4dd10107eddd4ed9d0,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p009_T30_HG20C_50RH_h2o,h2o,runtime_config_snapshot.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p009_T30_HG20C_50RH_h2o\runtime_config_snapshot.json,37147,37147,e6847f2be6af9364e0bc009320c2480143f66eba51b23d1eb12ec7b290ed584c,e6847f2be6af9364e0bc009320c2480143f66eba51b23d1eb12ec7b290ed584c,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p009_T30_HG20C_50RH_h2o,h2o,samples_machine_readable.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p009_T30_HG20C_50RH_h2o\samples_machine_readable.csv,52232,52232,14a56785b0ae7c1547b5f126e2a042edec72a68a7fc18949e4c68d107b223b3d,14a56785b0ae7c1547b5f126e2a042edec72a68a7fc18949e4c68d107b223b3d,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p010_T30_HG20C_70RH_h2o,h2o,formal_h2o_open_flow_sidecar_metadata.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p010_T30_HG20C_70RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2085,2085,6f5b57e05fcaa0e3c9a546cc5ee619edb397ace89607031ff6341dd691831579,6f5b57e05fcaa0e3c9a546cc5ee619edb397ace89607031ff6341dd691831579,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p010_T30_HG20C_70RH_h2o,h2o,frame_quality_summary.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p010_T30_HG20C_70RH_h2o\frame_quality_summary.csv,179,179,16ca0f8761c5a5dc0db318557dfa8cdc9cdca9d2b523e2870af5ed04c12a31ea,16ca0f8761c5a5dc0db318557dfa8cdc9cdca9d2b523e2870af5ed04c12a31ea,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p010_T30_HG20C_70RH_h2o,h2o,runtime_config_snapshot.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p010_T30_HG20C_70RH_h2o\runtime_config_snapshot.json,37147,37147,e6847f2be6af9364e0bc009320c2480143f66eba51b23d1eb12ec7b290ed584c,e6847f2be6af9364e0bc009320c2480143f66eba51b23d1eb12ec7b290ed584c,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p010_T30_HG20C_70RH_h2o,h2o,samples_machine_readable.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p010_T30_HG20C_70RH_h2o\samples_machine_readable.csv,52288,52288,8f251505c7effeb7b518c801235cadf86cde0c2ab15e4c55e8f82aaa77a5051a,8f251505c7effeb7b518c801235cadf86cde0c2ab15e4c55e8f82aaa77a5051a,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p011_T30_HG20C_90RH_h2o,h2o,formal_h2o_open_flow_sidecar_metadata.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p011_T30_HG20C_90RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2084,2084,90961e9ad7bc328d6450f81c62e6f2e4e9d97caa3fec2ac89a7183d5b20108c1,90961e9ad7bc328d6450f81c62e6f2e4e9d97caa3fec2ac89a7183d5b20108c1,match
